Date/Time,Reader,Place,Card number,Room name,ID of tenant
9/3/2024 12:21,86017,G4 ENTRY 1 QR,525228,via FR App.,13
9/3/2024 12:21,86001,G4 ENTRY 1,525228,,13
9/3/2024 12:21,86009,G4 ENTRY 1Z,525228,,13
9/3/2024 12:20,86078,G3 ENTRY 3,821595,,13
9/3/2024 12:20,86017,G4 ENTRY 1 QR,758122,via FR App.,65
9/3/2024 12:20,86009,G4 ENTRY 1Z,758122,,65
9/3/2024 12:20,86005,G5 ENTRY 3,771552,,65
9/3/2024 12:20,86001,G4 ENTRY 1,822764,,13
9/3/2024 12:20,86001,G4 ENTRY 1,801649,,65
9/3/2024 12:20,86078,G3 ENTRY 3,857627,,13
9/3/2024 12:19,86079,G5 ENTRY 3Z,542741,Outside,13
9/3/2024 12:19,86021,G5 ENTRY 3 QR,542741,via FR App.,13
9/3/2024 12:19,86024,G2 ENTRY1 QR,767016,via FR App.,65
9/3/2024 12:19,86008,G2 ENTRY1,767016,,65
9/3/2024 12:19,86005,G5 ENTRY 3,542741,Outside,13
9/3/2024 12:19,86079,G5 ENTRY 3Z,542741,Outside,13
9/3/2024 12:19,86021,G5 ENTRY 3 QR,516851,Outside,230
9/3/2024 12:19,86078,G3 ENTRY 3,1510,,65
9/3/2024 12:19,8D073,G1 ENTRY 1,544213,Outside,230
9/3/2024 12:19,86030,G3 ENTRY TS QR,450588,Outside,13
9/3/2024 12:19,86005,G5 ENTRY 3,510891,Outside,230
9/3/2024 12:19,86017,G4 ENTRY 1 QR,831691,via FR App.,65
9/3/2024 12:19,86001,G4 ENTRY 1,831691,,65
9/3/2024 12:19,86072,G2 ENTRY TS,761699,,65
9/3/2024 12:19,86030,G3 ENTRY TS QR,450588,Outside,13
9/3/2024 12:19,86030,G3 ENTRY TS QR,450588,Outside,13
9/3/2024 12:19,86030,G3 ENTRY TS QR,450588,Outside,13
9/3/2024 12:19,86024,G2 ENTRY1 QR,548985,via FR App.,65
9/3/2024 12:19,8B002,G2 ENTRY 1Z,548985,,65
9/3/2024 12:19,8D058,G1 ENTRY 3 QR,536825,via FR App.,65
9/3/2024 12:18,8.00E+44,G5 ENTRY TS,819508,,13
9/3/2024 12:18,86017,G4 ENTRY 1 QR,769567,via FR App.,65
9/3/2024 12:18,86009,G4 ENTRY 1Z,769567,,65
9/3/2024 12:18,86094,G3 ENTRY 3 QR,834862,via FR App.,65
9/3/2024 12:18,87071,G3 ENTRY 3Z,834862,,65
9/3/2024 12:18,86094,G3 ENTRY 3 QR,899140,via FR App.,13
9/3/2024 12:18,8D058,G1 ENTRY 3 QR,844685,via FR App.,65
9/3/2024 12:18,87071,G3 ENTRY 3Z,899140,,13
9/3/2024 12:18,8D073,G1 ENTRY 1,844685,,65
9/3/2024 12:18,86008,G2 ENTRY1,774974,,65
9/3/2024 12:18,86021,G5 ENTRY 3 QR,764551,via FR App.,65
9/3/2024 12:18,86079,G5 ENTRY 3Z,764551,,65
9/3/2024 12:18,86024,G2 ENTRY1 QR,810227,via FR App.,65
9/3/2024 12:18,86005,G5 ENTRY 3,764551,,65
9/3/2024 12:18,8B002,G2 ENTRY 1Z,810227,,65
9/3/2024 12:17,86001,G4 ENTRY 1,764628,,65
9/3/2024 12:17,86067,G4 ENTRY TS1,869939,,92
9/3/2024 12:17,8D089,G1 ENTRY 1 QR,450410,Outside,13
9/3/2024 12:17,8D089,G1 ENTRY 1 QR,450876,Outside,13
9/3/2024 12:17,86008,G2 ENTRY1,771386,,65
9/3/2024 12:16,86017,G4 ENTRY 1 QR,764973,via FR App.,65
9/3/2024 12:16,86024,G2 ENTRY1 QR,760089,via FR App.,65
9/3/2024 12:16,86009,G4 ENTRY 1Z,764973,,65
9/3/2024 12:16,86008,G2 ENTRY1,760089,,65
9/3/2024 12:16,8B002,G2 ENTRY 1Z,773863,,13
9/3/2024 12:16,86024,G2 ENTRY1 QR,773863,via FR App.,13
9/3/2024 12:16,86094,G3 ENTRY 3 QR,852824,via FR App.,65
9/3/2024 12:16,87071,G3 ENTRY 3Z,852824,,65
9/3/2024 12:16,8D089,G1 ENTRY 1 QR,449010,Outside,13
9/3/2024 12:16,86005,G5 ENTRY 3,770734,,65
9/3/2024 12:16,86005,G5 ENTRY 3,825408,,13
9/3/2024 12:16,86005,G5 ENTRY 3,809887,,13
9/3/2024 12:15,86024,G2 ENTRY1 QR,808589,via FR App.,65
9/3/2024 12:15,8B002,G2 ENTRY 1Z,808589,,65
9/3/2024 12:15,86001,G4 ENTRY 1,534704,Outside,230
9/3/2024 12:15,8D073,G1 ENTRY 1,830814,,65
9/3/2024 12:15,86024,G2 ENTRY1 QR,873336,via FR App.,65
9/3/2024 12:15,8B002,G2 ENTRY 1Z,873336,,65
9/3/2024 12:15,86021,G5 ENTRY 3 QR,895794,via FR App.,65
9/3/2024 12:15,86017,G4 ENTRY 1 QR,763937,via FR App.,65
9/3/2024 12:15,86009,G4 ENTRY 1Z,763937,,65
9/3/2024 12:15,86078,G3 ENTRY 3,759482,,65
9/3/2024 12:14,86078,G3 ENTRY 3,801071,Outside,13
9/3/2024 12:14,86017,G4 ENTRY 1 QR,865180,via FR App.,65
9/3/2024 12:14,86009,G4 ENTRY 1Z,865180,,65
9/3/2024 12:14,86094,G3 ENTRY 3 QR,861174,via FR App.,65
9/3/2024 12:14,86094,G3 ENTRY 3 QR,548358,via FR App.,65
9/3/2024 12:14,86021,G5 ENTRY 3 QR,700190,via FR App.,65
9/3/2024 12:14,87071,G3 ENTRY 3Z,548358,,65
9/3/2024 12:14,86017,G4 ENTRY 1 QR,755481,via FR App.,65
9/3/2024 12:14,86094,G3 ENTRY 3 QR,861174,via FR App.,65
9/3/2024 12:14,86079,G5 ENTRY 3Z,700190,,65
9/3/2024 12:14,86009,G4 ENTRY 1Z,755481,,65
9/3/2024 12:14,87071,G3 ENTRY 3Z,548358,,65
9/3/2024 12:14,87008,G1 ENTRY TS3,512996,Outside,230
9/3/2024 12:14,8D073,G1 ENTRY 1,822125,,13
9/3/2024 12:14,86001,G4 ENTRY 1,552577,Outside,230
9/3/2024 12:14,86021,G5 ENTRY 3 QR,769433,via FR App.,65
9/3/2024 12:14,86079,G5 ENTRY 3Z,769433,,65
9/3/2024 12:14,86001,G4 ENTRY 1,526756,Outside,230
9/3/2024 12:14,8D058,G1 ENTRY 3 QR,137901,via FR App.,65
9/3/2024 12:14,CB076,G1 ENTRY 3Z,137901,,65
9/3/2024 12:14,87008,G1 ENTRY TS3,828241,,13
9/3/2024 12:14,86021,G5 ENTRY 3 QR,450567,Outside,13
9/3/2024 12:14,8.00E+44,G5 ENTRY TS,774881,,13
9/3/2024 12:14,87008,G1 ENTRY TS3,895708,,65
9/3/2024 12:13,87008,G1 ENTRY TS3,804878,,13
9/3/2024 12:13,86001,G4 ENTRY 1,828041,,13
9/3/2024 12:13,86078,G3 ENTRY 3,836279,,13
9/3/2024 12:13,8.00E+60,G5 ENTRY TS QR,449109,Outside,13
9/3/2024 12:13,86078,G3 ENTRY 3,881236,,13
9/3/2024 12:13,8.00E+60,G5 ENTRY TS QR,449375,Outside,13
9/3/2024 12:13,86008,G2 ENTRY1,531074,Outside,230
9/3/2024 12:13,86017,G4 ENTRY 1 QR,827850,via FR App.,65
9/3/2024 12:13,86009,G4 ENTRY 1Z,827850,,65
9/3/2024 12:13,86094,G3 ENTRY 3 QR,893219,via FR App.,65
9/3/2024 12:13,87071,G3 ENTRY 3Z,893219,,65
9/3/2024 12:13,8D058,G1 ENTRY 3 QR,766298,via FR App.,65
9/3/2024 12:13,CB076,G1 ENTRY 3Z,766298,,65
9/3/2024 12:13,86094,G3 ENTRY 3 QR,893219,via FR App.,65
9/3/2024 12:13,86078,G3 ENTRY 3,553417,,65
9/3/2024 12:12,86017,G4 ENTRY 1 QR,809768,via FR App.,13
9/3/2024 12:12,8D073,G1 ENTRY 1,882971,,13
9/3/2024 12:12,86009,G4 ENTRY 1Z,809768,,13
9/3/2024 12:12,86008,G2 ENTRY1,553174,Outside,230
9/3/2024 12:12,86005,G5 ENTRY 3,836314,,13
9/3/2024 12:12,86014,G3 ENTRY TS,555170,Outside,230
9/3/2024 12:12,86094,G3 ENTRY 3 QR,451159,Outside,13
9/3/2024 12:12,87071,G3 ENTRY 3Z,765148,,65
9/3/2024 12:12,87071,G3 ENTRY 3Z,546041,,65
9/3/2024 12:12,86094,G3 ENTRY 3 QR,546041,via FR App.,65
9/3/2024 12:12,8D058,G1 ENTRY 3 QR,800941,via FR App.,65
9/3/2024 12:12,CB076,G1 ENTRY 3Z,800941,,65
9/3/2024 12:12,86024,G2 ENTRY1 QR,778189,via FR App.,65
9/3/2024 12:12,8B002,G2 ENTRY 1Z,778189,,65
9/3/2024 12:12,86094,G3 ENTRY 3 QR,553596,via FR App.,65
9/3/2024 12:12,86094,G3 ENTRY 3 QR,553596,via FR App.,65
9/3/2024 12:11,87008,G1 ENTRY TS3,806617,,13
9/3/2024 12:11,86005,G5 ENTRY 3,809672,,65
9/3/2024 12:11,86094,G3 ENTRY 3 QR,534315,via FR App.,65
9/3/2024 12:11,87071,G3 ENTRY 3Z,534315,,65
9/3/2024 12:11,87008,G1 ENTRY TS3,818591,,13
9/3/2024 12:11,8D009,G1 ENTRY TS,552271,Outside,230
9/3/2024 12:11,8D058,G1 ENTRY 3 QR,757543,via FR App.,65
9/3/2024 12:11,CB076,G1 ENTRY 3Z,757543,,65
9/3/2024 12:11,86021,G5 ENTRY 3 QR,903978,via FR App.,65
9/3/2024 12:11,86008,G2 ENTRY1,544096,,13
9/3/2024 12:11,86024,G2 ENTRY1 QR,765252,via FR App.,65
9/3/2024 12:11,86083,G4 ENTRY TS1 QR,449945,Outside,13
9/3/2024 12:10,86021,G5 ENTRY 3 QR,827072,via FR App.,65
9/3/2024 12:10,86005,G5 ENTRY 3,827072,,65
9/3/2024 12:10,87008,G1 ENTRY TS3,914571,Outside,169
9/3/2024 12:10,86021,G5 ENTRY 3 QR,889930,via FR App.,65
9/3/2024 12:10,86079,G5 ENTRY 3Z,889930,,65
9/3/2024 12:10,8D073,G1 ENTRY 1,833051,,13
9/3/2024 12:10,86072,G2 ENTRY TS,527487,,13
9/3/2024 12:10,8D058,G1 ENTRY 3 QR,887811,via FR App.,65
9/3/2024 12:10,CB076,G1 ENTRY 3Z,887811,,65
9/3/2024 12:10,87008,G1 ENTRY TS3,812718,Outside,13
9/3/2024 12:10,87008,G1 ENTRY TS3,818673,,65
9/3/2024 12:10,CB076,G1 ENTRY 3Z,551225,Outside,230
9/3/2024 12:10,86005,G5 ENTRY 3,537659,,13
9/3/2024 12:09,86067,G4 ENTRY TS1,551438,Outside,230
9/3/2024 12:09,CB076,G1 ENTRY 3Z,535009,,13
9/3/2024 12:09,8D073,G1 ENTRY 1,539280,,13
9/3/2024 12:09,8D089,G1 ENTRY 1 QR,445471,Outside,13
9/3/2024 12:09,86078,G3 ENTRY 3,896619,,65
9/3/2024 12:09,86078,G3 ENTRY 3,538200,,13
9/3/2024 12:09,8D009,G1 ENTRY TS,820357,Outside,13
9/3/2024 12:09,86094,G3 ENTRY 3 QR,881820,via FR App.,65
9/3/2024 12:09,87071,G3 ENTRY 3Z,881820,,65
9/3/2024 12:09,8D073,G1 ENTRY 1,778272,,65
9/3/2024 12:08,8B002,G2 ENTRY 1Z,875096,,65
9/3/2024 12:08,8D058,G1 ENTRY 3 QR,893529,via FR App.,65
9/3/2024 12:08,CB076,G1 ENTRY 3Z,893529,,65
9/3/2024 12:08,86024,G2 ENTRY1 QR,875096,via FR App.,65
9/3/2024 12:08,86083,G4 ENTRY TS1 QR,449019,Outside,13
9/3/2024 12:08,87008,G1 ENTRY TS3,1821,,65
9/3/2024 12:08,86017,G4 ENTRY 1 QR,877649,via FR App.,65
9/3/2024 12:08,86005,G5 ENTRY 3,809305,,13
9/3/2024 12:08,86001,G4 ENTRY 1,877649,,65
9/3/2024 12:08,86017,G4 ENTRY 1 QR,877649,via FR App.,65
9/3/2024 12:08,CB076,G1 ENTRY 3Z,808809,,13
9/3/2024 12:08,8D073,G1 ENTRY 1,808809,,13
9/3/2024 12:08,87008,G1 ENTRY TS3,811894,,13
9/3/2024 12:08,8D058,G1 ENTRY 3 QR,805146,via FR App.,65
9/3/2024 12:08,8D073,G1 ENTRY 1,805146,,65
9/3/2024 12:08,86078,G3 ENTRY 3,546054,,169
9/3/2024 12:08,87008,G1 ENTRY TS3,550109,,13
9/3/2024 12:08,86072,G2 ENTRY TS,845304,,14
9/3/2024 12:08,87008,G1 ENTRY TS3,550316,,65
9/3/2024 12:07,8D073,G1 ENTRY 1,527333,Outside,13
9/3/2024 12:07,86072,G2 ENTRY TS,549447,Outside,230
9/3/2024 12:07,86005,G5 ENTRY 3,557912,Outside,230
9/3/2024 12:07,86067,G4 ENTRY TS1,886203,,14
9/3/2024 12:07,86094,G3 ENTRY 3 QR,899232,via FR App.,65
9/3/2024 12:07,87071,G3 ENTRY 3Z,899232,,65
9/3/2024 12:07,86017,G4 ENTRY 1 QR,451190,Outside,13
9/3/2024 12:07,86078,G3 ENTRY 3,831822,,13
9/3/2024 12:07,87008,G1 ENTRY TS3,755409,,65
9/3/2024 12:07,86024,G2 ENTRY1 QR,805271,via FR App.,65
9/3/2024 12:07,86008,G2 ENTRY1,805271,,65
9/3/2024 12:07,86078,G3 ENTRY 3,557220,Outside,230
9/3/2024 12:07,86017,G4 ENTRY 1 QR,450862,Outside,13
9/3/2024 12:06,8D073,G1 ENTRY 1,822122,,13
9/3/2024 12:06,86072,G2 ENTRY TS,871197,,13
9/3/2024 12:06,86078,G3 ENTRY 3,819886,,65
9/3/2024 12:06,8D073,G1 ENTRY 1,831349,,13
9/3/2024 12:06,8D073,G1 ENTRY 1,893693,,65
9/3/2024 12:06,86094,G3 ENTRY 3 QR,450237,Outside,13
9/3/2024 12:06,8D058,G1 ENTRY 3 QR,822946,via FR App.,65
9/3/2024 12:06,CB076,G1 ENTRY 3Z,822946,,65
9/3/2024 12:06,86021,G5 ENTRY 3 QR,894735,via FR App.,65
9/3/2024 12:06,86005,G5 ENTRY 3,894735,,65
9/3/2024 12:06,86067,G4 ENTRY TS1,806612,,13
9/3/2024 12:06,86005,G5 ENTRY 3,859034,,65
9/3/2024 12:05,8D073,G1 ENTRY 1,553272,Outside,230
9/3/2024 12:05,86008,G2 ENTRY1,510810,,65
9/3/2024 12:05,87008,G1 ENTRY TS3,711310,,65
9/3/2024 12:05,86072,G2 ENTRY TS,520028,Outside,230
9/3/2024 12:05,86067,G4 ENTRY TS1,870367,,13
9/3/2024 12:05,86024,G2 ENTRY1 QR,886727,via FR App.,65
9/3/2024 12:05,8B002,G2 ENTRY 1Z,886727,,65
9/3/2024 12:05,86078,G3 ENTRY 3,801409,,13
9/3/2024 12:05,86005,G5 ENTRY 3,549728,,65
9/3/2024 12:05,86024,G2 ENTRY1 QR,851220,,13
9/3/2024 12:05,86017,G4 ENTRY 1 QR,448906,Outside,13
9/3/2024 12:04,87071,G3 ENTRY 3Z,838330,,40
9/3/2024 12:04,8D073,G1 ENTRY 1,539791,Outside,230
9/3/2024 12:04,86094,G3 ENTRY 3 QR,838330,via FR App.,40
9/3/2024 12:04,87071,G3 ENTRY 3Z,838330,,40
9/3/2024 12:04,8D073,G1 ENTRY 1,546098,Outside,230
9/3/2024 12:04,86009,G4 ENTRY 1Z,768738,,65
9/3/2024 12:04,86078,G3 ENTRY 3,549554,,169
9/3/2024 12:04,86001,G4 ENTRY 1,768738,,65
9/3/2024 12:04,8D089,G1 ENTRY 1 QR,451195,Outside,13
9/3/2024 12:04,86094,G3 ENTRY 3 QR,537720,via FR App.,65
9/3/2024 12:04,87071,G3 ENTRY 3Z,537720,,65
9/3/2024 12:04,86005,G5 ENTRY 3,553884,,13
9/3/2024 12:04,86094,G3 ENTRY 3 QR,448533,Outside,13
9/3/2024 12:04,86094,G3 ENTRY 3 QR,448520,Outside,13
9/3/2024 12:03,86005,G5 ENTRY 3,250144,Outside,229
9/3/2024 12:03,87008,G1 ENTRY TS3,710407,,65
9/3/2024 12:03,87008,G1 ENTRY TS3,1923,,65
9/3/2024 12:03,86005,G5 ENTRY 3,846266,,13
9/3/2024 12:03,86008,G2 ENTRY1,555241,,65
9/3/2024 12:03,87008,G1 ENTRY TS3,778070,,65
9/3/2024 12:03,86094,G3 ENTRY 3 QR,551024,via FR App.,65
9/3/2024 12:03,86078,G3 ENTRY 3,551024,,65
9/3/2024 12:03,86094,G3 ENTRY 3 QR,520662,via FR App.,13
9/3/2024 12:03,87008,G1 ENTRY TS3,877053,,13
9/3/2024 12:03,8D058,G1 ENTRY 3 QR,764920,via FR App.,65
9/3/2024 12:03,87008,G1 ENTRY TS3,559032,Outside,230
9/3/2024 12:03,CB076,G1 ENTRY 3Z,764920,,65
9/3/2024 12:03,86094,G3 ENTRY 3 QR,451112,Outside,13
9/3/2024 12:03,8D089,G1 ENTRY 1 QR,449556,Outside,13
9/3/2024 12:03,86017,G4 ENTRY 1 QR,446597,Outside,13
9/3/2024 12:03,87008,G1 ENTRY TS3,848023,,65
9/3/2024 12:02,86013,G3 ENTRY 1,897841,,13
9/3/2024 12:02,86001,G4 ENTRY 1,551157,Outside,230
9/3/2024 12:02,86029,G3 ENTRY 1 QR,897841,via FR App.,13
9/3/2024 12:02,86030,G3 ENTRY TS QR,450721,Outside,13
9/3/2024 12:02,86029,G3 ENTRY 1 QR,897841,via FR App.,13
9/3/2024 12:02,87007,G3 ENTRY 1Z,897841,,13
9/3/2024 12:02,87008,G1 ENTRY TS3,801680,,13
9/3/2024 12:02,86029,G3 ENTRY 1 QR,897841,via FR App.,13
9/3/2024 12:02,86030,G3 ENTRY TS QR,449610,Outside,13
9/3/2024 12:02,86078,G3 ENTRY 3,811967,,13
9/3/2024 12:02,86029,G3 ENTRY 1 QR,897841,via FR App.,13
9/3/2024 12:02,8D073,G1 ENTRY 1,523222,,13
9/3/2024 12:02,86078,G3 ENTRY 3,838374,,14
9/3/2024 12:02,8D009,G1 ENTRY TS,545581,Outside,230
9/3/2024 12:02,87008,G1 ENTRY TS3,823609,,13
9/3/2024 12:02,86008,G2 ENTRY1,549000,Outside,230
9/3/2024 12:02,87008,G1 ENTRY TS3,556032,Outside,230
9/3/2024 12:02,86029,G3 ENTRY 1 QR,897841,via FR App.,13
9/3/2024 12:02,86017,G4 ENTRY 1 QR,767413,via FR App.,65
9/3/2024 12:02,86009,G4 ENTRY 1Z,767413,,65
9/3/2024 12:02,86029,G3 ENTRY 1 QR,897841,via FR App.,13
9/3/2024 12:01,86001,G4 ENTRY 1,854730,,13
9/3/2024 12:01,86029,G3 ENTRY 1 QR,897841,via FR App.,13
9/3/2024 12:01,86005,G5 ENTRY 3,767002,,65
9/3/2024 12:01,86029,G3 ENTRY 1 QR,897841,via FR App.,13
9/3/2024 12:01,86029,G3 ENTRY 1 QR,897841,via FR App.,13
9/3/2024 12:01,87007,G3 ENTRY 1Z,897841,,13
9/3/2024 12:01,87008,G1 ENTRY TS3,550940,,169
9/3/2024 12:01,87008,G1 ENTRY TS3,772408,,65
9/3/2024 12:01,86008,G2 ENTRY1,823421,,13
9/3/2024 12:01,86017,G4 ENTRY 1 QR,809882,via FR App.,65
9/3/2024 12:01,86001,G4 ENTRY 1,809882,,65
9/3/2024 12:01,86009,G4 ENTRY 1Z,809882,,65
9/3/2024 12:01,8.00E+44,G5 ENTRY TS,559028,Outside,230
9/3/2024 12:01,86094,G3 ENTRY 3 QR,450863,Outside,13
9/3/2024 12:01,8D058,G1 ENTRY 3 QR,893736,via FR App.,65
9/3/2024 12:01,87008,G1 ENTRY TS3,551585,,13
9/3/2024 12:01,CB076,G1 ENTRY 3Z,893736,,65
9/3/2024 12:01,87008,G1 ENTRY TS3,806304,,13
9/3/2024 12:00,86014,G3 ENTRY TS,557296,Outside,230
9/3/2024 12:00,86001,G4 ENTRY 1,550317,Outside,230
9/3/2024 12:00,87008,G1 ENTRY TS3,834053,,65
9/3/2024 12:00,86067,G4 ENTRY TS1,549866,Outside,230
9/3/2024 12:00,86001,G4 ENTRY 1,876680,,13
9/3/2024 12:00,86072,G2 ENTRY TS,852411,,13
9/3/2024 12:00,8D058,G1 ENTRY 3 QR,542825,via FR App.,65
9/3/2024 12:00,CB076,G1 ENTRY 3Z,542825,,65
9/3/2024 12:00,86072,G2 ENTRY TS,557331,Outside,230
9/3/2024 12:00,86072,G2 ENTRY TS,532825,Outside,230
9/3/2024 11:59,86024,G2 ENTRY1 QR,822842,via FR App.,14
9/3/2024 11:59,86067,G4 ENTRY TS1,818199,,13
9/3/2024 11:59,86001,G4 ENTRY 1,555638,Outside,230
9/3/2024 11:59,8D058,G1 ENTRY 3 QR,547657,via FR App.,65
9/3/2024 11:59,CB076,G1 ENTRY 3Z,547657,,65
9/3/2024 11:59,8D073,G1 ENTRY 1,517987,Outside,230
9/3/2024 11:59,8.00E+44,G5 ENTRY TS,918697,,13
9/3/2024 11:59,8D073,G1 ENTRY 1,554791,,65
9/3/2024 11:59,86067,G4 ENTRY TS1,552286,Outside,230
9/3/2024 11:59,86017,G4 ENTRY 1 QR,450210,Outside,13
9/3/2024 11:59,86094,G3 ENTRY 3 QR,806578,via FR App.,65
9/3/2024 11:59,8D058,G1 ENTRY 3 QR,850130,via FR App.,65
9/3/2024 11:59,87071,G3 ENTRY 3Z,806578,,65
9/3/2024 11:59,8D073,G1 ENTRY 1,850130,Outside,65
9/3/2024 11:58,8.00E+44,G5 ENTRY TS,535998,,13
9/3/2024 11:58,86017,G4 ENTRY 1 QR,868375,via FR App.,65
9/3/2024 11:58,86009,G4 ENTRY 1Z,868375,,65
9/3/2024 11:58,8D009,G1 ENTRY TS,539189,Outside,230
9/3/2024 11:58,8D009,G1 ENTRY TS,519972,Outside,230
9/3/2024 11:58,87008,G1 ENTRY TS3,520104,Outside,230
9/3/2024 11:58,86009,G4 ENTRY 1Z,823545,Outside,13
9/3/2024 11:58,87008,G1 ENTRY TS3,829088,Outside,13
9/3/2024 11:58,86005,G5 ENTRY 3,519802,,13
9/3/2024 11:58,86078,G3 ENTRY 3,135752,Outside,13
9/3/2024 11:57,8.00E+44,G5 ENTRY TS,556683,Outside,230
9/3/2024 11:57,8.00E+44,G5 ENTRY TS,556683,Outside,230
9/3/2024 11:57,86001,G4 ENTRY 1,544735,,65
9/3/2024 11:57,87008,G1 ENTRY TS3,808079,,13
9/3/2024 11:57,86072,G2 ENTRY TS,558225,Outside,230
9/3/2024 11:57,86072,G2 ENTRY TS,558225,Outside,230
9/3/2024 11:57,8D009,G1 ENTRY TS,553337,Outside,230
9/3/2024 11:57,86001,G4 ENTRY 1,526203,,13
9/3/2024 11:57,86072,G2 ENTRY TS,553247,Outside,230
9/3/2024 11:57,86088,G2 ENTRY TS QR,450312,Outside,13
9/3/2024 11:57,8.00E+44,G5 ENTRY TS,556683,Outside,230
9/3/2024 11:57,CB076,G1 ENTRY 3Z,515186,Outside,230
9/3/2024 11:57,8.00E+44,G5 ENTRY TS,556683,Outside,230
9/3/2024 11:57,8D073,G1 ENTRY 1,762585,,65
9/3/2024 11:57,86088,G2 ENTRY TS QR,449589,Outside,13
9/3/2024 11:57,86017,G4 ENTRY 1 QR,800201,via FR App.,65
9/3/2024 11:57,86009,G4 ENTRY 1Z,800201,,65
9/3/2024 11:57,86067,G4 ENTRY TS1,763356,,65
9/3/2024 11:57,86001,G4 ENTRY 1,800201,,65
9/3/2024 11:57,87008,G1 ENTRY TS3,767330,,65
9/3/2024 11:57,8D009,G1 ENTRY TS,531213,Outside,230
9/3/2024 11:56,86083,G4 ENTRY TS1 QR,449021,Outside,13
9/3/2024 11:56,8D073,G1 ENTRY 1,520466,Outside,230
9/3/2024 11:56,86094,G3 ENTRY 3 QR,800033,via FR App.,65
9/3/2024 11:56,86078,G3 ENTRY 3,800033,,65
9/3/2024 11:56,86094,G3 ENTRY 3 QR,832369,via FR App.,13
9/3/2024 11:56,87071,G3 ENTRY 3Z,832369,,13
9/3/2024 11:56,86078,G3 ENTRY 3,832369,,13
9/3/2024 11:56,86005,G5 ENTRY 3,547290,Outside,230
9/3/2024 11:56,86094,G3 ENTRY 3 QR,829409,via FR App.,65
9/3/2024 11:56,87071,G3 ENTRY 3Z,829409,,65
9/3/2024 11:56,8D058,G1 ENTRY 3 QR,819640,via FR App.,65
9/3/2024 11:56,CB076,G1 ENTRY 3Z,819640,,65
9/3/2024 11:56,8D058,G1 ENTRY 3 QR,921049,via FR App.,13
9/3/2024 11:56,8D073,G1 ENTRY 1,921049,,13
9/3/2024 11:55,86024,G2 ENTRY1 QR,542844,via FR App.,230
9/3/2024 11:55,8B002,G2 ENTRY 1Z,542844,Outside,230
9/3/2024 11:55,86024,G2 ENTRY1 QR,669100,via FR App.,65
9/3/2024 11:55,8D009,G1 ENTRY TS,519300,Outside,230
9/3/2024 11:55,86021,G5 ENTRY 3 QR,846396,,13
9/3/2024 11:55,86017,G4 ENTRY 1 QR,818606,via FR App.,65
9/3/2024 11:55,86001,G4 ENTRY 1,818606,,65
9/3/2024 11:55,86001,G4 ENTRY 1,760757,,65
9/3/2024 11:54,86005,G5 ENTRY 3,762680,,65
9/3/2024 11:54,8D058,G1 ENTRY 3 QR,745303,via FR App.,65
9/3/2024 11:54,CB076,G1 ENTRY 3Z,745303,,65
9/3/2024 11:54,86024,G2 ENTRY1 QR,846679,via FR App.,65
9/3/2024 11:54,8B002,G2 ENTRY 1Z,846679,,65
9/3/2024 11:54,86005,G5 ENTRY 3,140413,,65
9/3/2024 11:54,86079,G5 ENTRY 3Z,140413,,65
9/3/2024 11:54,86014,G3 ENTRY TS,556680,Outside,230
9/3/2024 11:54,86024,G2 ENTRY1 QR,806775,via FR App.,65
9/3/2024 11:53,8B002,G2 ENTRY 1Z,806775,,65
9/3/2024 11:53,86001,G4 ENTRY 1,808278,,13
9/3/2024 11:53,8D058,G1 ENTRY 3 QR,813040,via FR App.,65
9/3/2024 11:53,CB076,G1 ENTRY 3Z,813040,,65
9/3/2024 11:53,86008,G2 ENTRY1,535105,,65
9/3/2024 11:53,86001,G4 ENTRY 1,547808,Outside,230
9/3/2024 11:53,86094,G3 ENTRY 3 QR,755997,via FR App.,65
9/3/2024 11:53,87071,G3 ENTRY 3Z,755997,,65
9/3/2024 11:53,86030,G3 ENTRY TS QR,450280,Outside,13
9/3/2024 11:53,86030,G3 ENTRY TS QR,450280,Outside,13
9/3/2024 11:53,8D073,G1 ENTRY 1,542451,,13
9/3/2024 11:53,8D058,G1 ENTRY 3 QR,898583,via FR App.,65
9/3/2024 11:53,CB076,G1 ENTRY 3Z,898583,,65
9/3/2024 11:53,86030,G3 ENTRY TS QR,450280,Outside,13
9/3/2024 11:53,86017,G4 ENTRY 1 QR,1722,via FR App.,65
9/3/2024 11:53,86001,G4 ENTRY 1,1722,,65
9/3/2024 11:53,8D058,G1 ENTRY 3 QR,827132,via FR App.,65
9/3/2024 11:53,87008,G1 ENTRY TS3,549842,,65
9/3/2024 11:53,CB076,G1 ENTRY 3Z,827132,,65
9/3/2024 11:53,86030,G3 ENTRY TS QR,450287,Outside,13
9/3/2024 11:52,86067,G4 ENTRY TS1,862228,,13
9/3/2024 11:52,86072,G2 ENTRY TS,552148,Outside,230
9/3/2024 11:52,8D058,G1 ENTRY 3 QR,808356,via FR App.,65
9/3/2024 11:52,CB076,G1 ENTRY 3Z,808356,,65
9/3/2024 11:52,86008,G2 ENTRY1,766923,,65
9/3/2024 11:52,86021,G5 ENTRY 3 QR,758424,via FR App.,65
9/3/2024 11:52,86005,G5 ENTRY 3,558252,Outside,230
9/3/2024 11:51,86021,G5 ENTRY 3 QR,767751,via FR App.,65
